ID;SENT_FROM_NAME;SENT_FROM_ID;RECIVED_BY_NAME;RECIVED_BY_ID;Absendeort;Absendeort_id;Ankunftsort;Ankunftsort_id;Nummer_Harris;Journalnummer;Aufbewahrungsort;Aufbewahrungsinstitution;Signatur;url_facsimile;published_in;published_in_url;Datum;letter_text;status_letter_text;summary_en;persons_mentioned;topics_mentioned;normalized_text;scan_erhalten;upload_transkribus;ATR_processed;ATR_proofread;tei_encoded
lassberg-letter-1280;Johann Adam Pupikofer;lassberg-correspondent-0179;Joseph von Laßberg;lassberg-correspondent-0373;Bischofszell;lassberg-place-0025;;;2233;;Frauenfeld;Staatsarchiv Thurgau;9'45, 1.1/75.1;;Johannes Meyer, Briefwechsel zwischen J. von Laszberg und Johann Adam Pupikofer. In: Alemannia 16 (1888), S.  1-32 und 97-154, S. 30;https://books.google.de/books?id=XWY5AAAAMAAJ;1829-02-10;"Mein hochverehrter Herr und Gönner! Schon seit acht Tagen wartet die mitkommende Lieferung  des Morgenblattes auf Gelegenheit nach Eppishausen befördert zu werden; ich hatte mit Herrn Oberamtmann verabredet, Ihnen einen gemeinschaftlichen Besuch zu machen. Aber wie es geht, wenn man mit großen Herren sich einläßt, der Geschäfte, Hindernisse, Aufschiebe sind Tausende, und vor lauter Arbeit kommt man zu keiner Ausführung. Wie wir nun endlich Zeit hatten, das Vorhaben zu vollbringen, schüttet der Himmel so viel Schnee herunter, daß wir, wenn es noch länger so fortgeht, fürchten müssen, im eigentlichen Sinne begraben zu werden.  Mein langsamer Copist hat mir endlich zwei Offnungen, von Erchingen und von Wellhausen geliefert: zwei andere habe ich ihm wieder aufgetragen, nämlich diejenige von Büren und von dem Berggerichte. Sie mögen übrigens Herrn Grimm bemerken, daß alle St. Gallischen Offnungen, d. h. die der Alten Landschaft und der Thurgauisch St. Gallischen Gerichte Romanshorn, Keßwyl, Ziblschlacht, Blidegg, Roggwyl, Hagenwyl, Buhwyl, Wuppenan u.s.w. ganz übereinstimmend sind,  und unter den Äbten Ulrich und Gebhard angenommen wurden. Ältere Offnungen könnten freilich noch in St. Gallen liegen: doch zweifle ich, daß ihrer viele seien. Die Grimmschen Alterthümer werden Sie wieder im Besitze haben. Verzeihen Sie, daß ich dieselben so lange behielt. Ich hatte einige Notizen dazu gemacht, die ich Ihnen gerne mitgetheilt hätte: aber ich weiß gar nicht, wie es gekommen ist, daß mir das Papier, worauf sie geschrieben waren, verloren ging. Ungenügend war mir besonders die Abhandlung über die Competenz der einander untergeordneten Gerichte, der Meyer. der Vögte, der Centrichter, der Landrichter u.s.w. in der Hoffnung, Sie bald wieder zu sehen. bin ich Ihr Ergebenster Diak. Pupikofer. Bischofzell den 10. Feb. 1829";done;In this letter, Johan Adam Pupikofer informs Joseph von Laßberg that a delivery of the Morgenblatt has been waiting for transport for eight days. Pupikofer and an official had planned to visit Laßberg together, but various issues and bad weather delayed their trip. Pupikofer mentions receiving two documents from his slow copyist, relating to Erchingen and Wellhausen, and assigning him two more, Büren and the mountain court. He notes that all St. Gallen openings are consistent and adopted under Abbots Ulrich and Gebhard. Older openings may exist in St. Gallen, but Pupikofer doubts many remain. He apologizes for keeping Grimm's antiquities for so long and losing his notes, expressing disappointment about the inadequate treatment of the competence of various courts. Pupikofer hopes to see Laßberg soon.;"Herrn Oberamtmann; Herrn Grimm; Äbte Ulrich; Gebhard";"Morgenblatt; Erchingen; Wellhausen; Büren; Berggerichte; St. Gallischen Offnungen; Grimmsche Altertümer";Mein hochverehrter Herr und Gönner! Schon seit acht Tagen wartet die beiliegende Lieferung des Morgenblattes darauf, nach Eppishausen befördert zu werden. Ich hatte mit Herrn Oberamtmann vereinbart, Ihnen gemeinsam einen Besuch abzustatten. Aber wie es geht, wenn man sich mit großen Herren einlässt, gibt es tausende von Geschäften, Hindernissen und Aufschüben, sodass man vor lauter Arbeit nichts erledigt. Als wir endlich Zeit hatten, das Vorhaben umzusetzen, schüttete der Himmel so viel Schnee, dass wir befürchten müssen, im wahrsten Sinne begraben zu werden. Mein langsamer Kopist hat mir endlich zwei Offnungen, von Erchingen und von Wellhausen, geliefert. Zwei weitere habe ich ihm aufgetragen, nämlich die von Büren und von dem Berggericht. Sie können Herrn Grimm mitteilen, dass alle St. Gallischen Offnungen übereinstimmend sind und unter den Äbten Ulrich und Gebhard angenommen wurden. Ältere Offnungen könnten in St. Gallen liegen, doch ich bezweifle, dass es viele sind. Die Grimmschen Altertümer haben Sie wieder. Entschuldigen Sie, dass ich sie so lange behielt. Ich hatte einige Notizen dazu gemacht, die ich Ihnen gerne mitgeteilt hätte, aber mir ging das Papier verloren. Besonders unzureichend war die Abhandlung über die Zuständigkeit der verschiedenen Gerichte, der Meier, der Vögte, der Zentrichter, der Landrichter usw. In der Hoffnung, Sie bald wiederzusehen, bin ich Ihr ergebenster Diakon Pupikofer. Bischofzell, den 10. Feb. 1829;done;done;done;done;
lassberg-letter-1281;Joseph von Laßberg;lassberg-correspondent-0373;Carl Jäger;lassberg-correspondent-0056;Eppishausen;lassberg-place-0043;;;629;28;Stuttgart;Württembergische Landesbibliothek;;;;;1829-02-18;;;;;;;;;;;
lassberg-letter-1282;Egbert Friedrich von Mülinen;lassberg-correspondent-0075;Joseph von Laßberg;lassberg-correspondent-0373;Bern;lassberg-place-0020;;;2234;;Bern;Burgerbibliothek;;;;;1829-02-19;;;;;;;;;;;
lassberg-letter-1283;Joseph von Laßberg;lassberg-correspondent-0373;Johann Caspar Zellweger;lassberg-correspondent-0193;Eppishausen;lassberg-place-0043;;;630;32;Trogen;Kantonsbibliothek Appenzell A.Rh.;;;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 98-101;https://books.google.de/books?id=KIHHQBvr1nkC;1829-02-26;;;;;;;;;;;
lassberg-letter-1284;Joseph von Laßberg;lassberg-correspondent-0373;Hermann von Liebenau;lassberg-correspondent-0160;Eppishausen;lassberg-place-0043;;;631;36;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1829-03-01;;;;;;;;;;;
lassberg-letter-1285;Melchior Kirchhofer;lassberg-correspondent-0307;Joseph von Laßberg;lassberg-correspondent-0373;Stein;lassberg-place-0144;;;2235;;Freiburg i.Br.;Universitätsbibliothek;Autograph Nr. 1644;https://dl.ub.uni-freiburg.de/diglit/autogr1644/;;;1829-03-08;;;;;;;done;done;done;;
lassberg-letter-1286;Joseph von Laßberg;lassberg-correspondent-0373;Johann Rudolf Wyss;lassberg-correspondent-0215;Eppishausen;lassberg-place-0043;;;632;46;Bern;Burgerbibliothek;;;;;1829-03-11;;;;;;;;;;;
lassberg-letter-1287;Johann Caspar Zellweger;lassberg-correspondent-0193;Joseph von Laßberg;lassberg-correspondent-0373;Trogen (Appenzell Ausserrhoden);lassberg-place-0150;;;2236;;Winterthur;Stadtbibliothek;Ms BRH 513/91;;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 101;https://books.google.de/books?id=KIHHQBvr1nkC;1829-03-14;;;;;;;;;;;
lassberg-letter-1288;Jacob Grimm;lassberg-correspondent-0170;Joseph von Laßberg;lassberg-correspondent-0373;Kassel;lassberg-place-0075;;;2237;;Krakau;Jagiellonische Bibliothek;;;Franz Pfeiffer, Zur Geschichte der deutschen Philologie. Briefe an Joseph Freiherrn von Laßberg. Postum hg. von Joseph Maria Wagner. In: Germania 13 (1868), S. 118-27, 244-49, 365-84 und 487-508, S. 366;https://upload.wikimedia.org/wikipedia/commons/a/a8/Germania_13_1868.pdf;1829-03-15;;;;;;;;;;;
lassberg-letter-1289;Johann Heinrich Tanner;lassberg-correspondent-0201;Joseph von Laßberg;lassberg-correspondent-0373;Aarau;lassberg-place-0001;;;2238;;Aarau;Staatsarchiv;;;Eduard Vischer, Politik und Freundschaft. Der Briefwechsel des Freiherrn J. von Laßberg und K.R. Tanners in Auswahl. In: Argovia 60 (1948), S. 89-149, S. 115-18/t;https://www.e-periodica.ch/digbib/view?pid=arg-001%253A1948%253A60;1829-03-19;;;;;;;;;;;
lassberg-letter-1290;Wilhelm Ambrosius Barth;lassberg-correspondent-0360;Joseph von Laßberg;lassberg-correspondent-0373;Leipzig;lassberg-place-0086;;;2239;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1829-03-24;;;;;;;;;;;
lassberg-letter-1291;Joseph von Laßberg;lassberg-correspondent-0373;Johann Heinrich Tanner;lassberg-correspondent-0201;Eppishausen;lassberg-place-0043;;;633;55;Aarau;Staatsarchiv;;;Eduard Vischer, Politik und Freundschaft. Der Briefwechsel des Freiherrn J. von Laßberg und K.R. Tanners in Auswahl. In: Argovia 60 (1948), S. 89-149, S. 144/R;https://www.e-periodica.ch/digbib/view?pid=arg-001%253A1948%253A60;1829-03-25;;;;;;;;;;;
lassberg-letter-1292;Ludwig Uhland;lassberg-correspondent-0288;Joseph von Laßberg;lassberg-correspondent-0373;Stuttgart;lassberg-place-0147;;;2240;;Berlin;Deutsche Staatsbibliothek;;;Franz Pfeiffer (Hg.), Briefwechsel zwischen Joseph Freiherrn von Laßberg und Ludwig Uhland. Wien 1870, S. 110-13;https://www.digitale-sammlungen.de/en/view/bsb10620870?page=1;1829-03-26;;;;;;;;;;;
lassberg-letter-1293;Joseph von Laßberg;lassberg-correspondent-0373;Ulrich Hegner;lassberg-correspondent-0353;Eppishausen;lassberg-place-0043;;;634;58;Winterthur;Stadtbibliothek;;;;;1829-03-28;;;;;;;;;;;
lassberg-letter-1294;Joseph von Laßberg;lassberg-correspondent-0373;Johann Anton André;lassberg-correspondent-0183;Eppishausen;lassberg-place-0043;;;635;59;Berlin;Deutsche Staatsbibliothek;;;;;1829-03-29;;;;;;;;;;;
lassberg-letter-1295;Johann Rudolf Wyss;lassberg-correspondent-0215;Joseph von Laßberg;lassberg-correspondent-0373;Bern;lassberg-place-0020;;;2241;;Bern;Burgerbibliothek;;;;;1829-03-29;;;;;;;;;;;
lassberg-letter-1296;Joseph von Laßberg;lassberg-correspondent-0373;Ludwig Uhland;lassberg-correspondent-0288;Eppishausen;lassberg-place-0043;;;636;62;Marbach am Neckar;Schiller Nationalmuseum;;;Franz Pfeiffer (Hg.), Briefwechsel zwischen Joseph Freiherrn von Laßberg und Ludwig Uhland. Wien 1870, S. 113;https://www.digitale-sammlungen.de/en/view/bsb10620870?page=1;1829-03-31;;;;;;;;;;;
lassberg-letter-1297;Joseph von Laßberg;lassberg-correspondent-0373;Johann Rudolf Wyss;lassberg-correspondent-0215;Eppishausen;lassberg-place-0043;;;637;64;Bern;Burgerbibliothek;;;;;1829-04-02;;;;;;;;;;;
lassberg-letter-1298;Johann Heinrich Tanner;lassberg-correspondent-0201;Joseph von Laßberg;lassberg-correspondent-0373;Aarau;lassberg-place-0001;;;2242;;Aarau;Staatsarchiv;;;Eduard Vischer, Politik und Freundschaft. Der Briefwechsel des Freiherrn J. von Laßberg und K.R. Tanners in Auswahl. In: Argovia 60 (1948), S. 89-149, S. 145/R;https://www.e-periodica.ch/digbib/view?pid=arg-001%253A1948%253A60;1829-04-03;;;;;;;;;;;
lassberg-letter-1299;Joseph von Laßberg;lassberg-correspondent-0373;Johann Caspar von Orelli;lassberg-correspondent-0192;Eppishausen;lassberg-place-0043;;;638;68;Münster;Universitätsbibliothek;;;;;1829-04-04;;;;;;;;;;;
lassberg-letter-1300;Johann Rudolf Wyss;lassberg-correspondent-0215;Joseph von Laßberg;lassberg-correspondent-0373;Bern;lassberg-place-0020;;;2243;;Bern;Burgerbibliothek;;;;;1829-04-12;;;;;;;;;;;
lassberg-letter-1301;Joseph von Laßberg;lassberg-correspondent-0373;Johann Adam Pupikofer;lassberg-correspondent-0179;Eppishausen;lassberg-place-0043;;;639;74;Winterthur;Stadtbibliothek;Ms BRH 46/5;;Johannes Meyer, Briefwechsel zwischen J. von Laszberg und Johann Adam Pupikofer. In: Alemannia 15 (1887), S. 231-88, S. 246;https://books.google.de/books?id=dXkKAAAAIAAJ;1829-04-14;"Seiner Wolerwürden Dem Herrn Diaconus Pupikofer samt 2 påken Bücher franco. zu Bischofszelle. E. am 14. April 1829. - O dies infausta, nigro notanda capillo! warum mußte ich meinen schon so lange verschobenen besuch in canpo vitifero gerade auf gestern gestellt haben? warum habe ich den tag bei weinenden leuten zugebracht, da ich jn so angenem unter lachenden håtte zubringen können? o fortunati nimium sua si bona norint; aber es gehet alles verkert zu in der welt! Mit dem schlag 8 ur als ich in meine haustúre trat; verkúndigte mir meine haushalterin, daß die juridische und medizinische und auch die theologische fakultát ex episcopali cella in 2 und respective 4 personen, den armen alten Einsiedler, der zu gar keiner fakultät gehört, in seinem tugurium haben besuchen wollen. Ich hatte mir gar keine hofnung gemacht Sie mein verertester freund! vor Ostern noch einmal zu sehen, und kam diesmal so hässlich um dieses unerwartete vergnügen!! auch den herrn Oberamtmann und die 2 liebenswürdigen frauen hatte ich mit vergnügen gesehen; aber mir ist kein glük bescheret. Ich sende mit vielem Danke Inen die geliehenen búcher zurük; sollte ich noch etwas dergleichen von Inen in meiner gewarsame haben; so bitte ich mich daran zu erinnern; denn es ist billig, daß jeder gute christ vor oder in der ósterlichen zeit sein gewissen rein mache. Ich habe lezte woche über 1500 verse für Berlin abgeschrieben, welche noch auf die ostermesse kommen sollen. Der böse Hagen wird noch machen, daß mir die finger von den hånden abfallen. Die 3 quartbånde Minnesånger sind laut schreibens des verlegers Barth in Leipzig schon in den lezten tagen des Márzen an mich abgegangen und konnen also tåglich eintreffen, ich bin ser begierig darauf. vdhagen giebt mir nachricht von einer neu entdekten Liedersammlung des XIV. Jahrhunderts; die mehr als 100 stüke verschiedener art enthaltet, und wovon er mir eine abschrift anbietet. in dem schwáb. merkur hat Herr Pfarrer Jáger, ohne mein wissen, einen trompetenstoß ins publikum getan, worin er von unsern projekten zu herausgabe histor. quellen spricht. Das siehet so wie eine art von Notzwang aus, die ich mir nicht gern antun lasse, und dies könnte beinahe machen daß ich wieder zurúkgienge, denn ich lasse mich nicht gerne von fremden beherrschen. Ueberhaupt ist mir die fraubaserey zuwieder, die alles ausposaunet und so gern von dem spricht, was getan werden will und noch nicht gethan ist. Sonst giebts nichts neues. Schiken Sie mir auch wieder morgenblätter, man schläft so sanft dabei ein, wenn man sie im bette lieset Viele Grüße an Sie und die Irigen Von Irem ergebensten (Der Rest abgeschnitten). J. Laßberg.";done;In this letter, Joseph von Laßberg laments missing a visit from Johan Adam Pupikofer, the Oberamtmann, and two charming ladies, due to a postponed visit he had to make. He thanks Pupikofer for lending him books and asks to be reminded if he has any more. Laßberg mentions copying 1500 verses for Berlin and complains about his fingers' potential strain. He is eager for the arrival of three volumes of Minnesänger. He reports news of a newly discovered 14th-century song collection and an offer for a copy. Laßberg is displeased by a public announcement in the Schwäbischer Merkur about their historical source publication plans, feeling pressured and disliking gossip. He requests more Morgenblätter and sends regards.;"Herrn Oberamtmann; Verleger Barth; Herr Pfarrer Jäger";"2 Pakete Bücher; 1500 Verse für Berlin; 3 Quartbände Minnesänger; Liedersammlung des XIV. Jahrhunderts; Schwäbischer Merkur; Morgenblätter";"Seiner Wohlwürden Herrn Diakon Pupikofer samt 2 Paketen Bücher franco. nach Bischofszell. 14. April 1829. - O dies infausta, nigro notanda capillo! Warum musste ich meinen schon so lange verschobenen Besuch im Weingut gerade auf gestern legen? Warum habe ich den Tag bei weinenden Leuten verbracht, da ich ihn so angenehm unter lachenden hätte verbringen können? O fortunati nimium sua si bona norint; aber es geht alles verkehrt zu in der Welt! Um 8 Uhr, als ich meine Haustür betrat, verkündigte mir meine Haushälterin, dass die juristische, medizinische und auch die theologische Fakultät aus Bischofszell in 2 bzw. 4 Personen, den armen alten Einsiedler, der zu keiner Fakultät gehört, in seinem Tugurium besuchen wollten. Ich hatte mir keine Hoffnung gemacht, Sie, mein verehrtester Freund, vor Ostern noch einmal zu sehen, und kam diesmal so hässlich um dieses unerwartete Vergnügen!! Auch den Herrn Oberamtmann und die 2 liebenswürdigen Frauen hätte ich mit Vergnügen gesehen; aber mir ist kein Glück beschieden. Ich sende Ihnen mit vielem Dank die geliehenen Bücher zurück; sollte ich noch etwas Ähnliches von Ihnen in meinem Besitz haben, bitte ich, mich daran zu erinnern, denn es ist billig, dass jeder gute Christ vor oder in der österlichen Zeit sein Gewissen rein mache. Ich habe letzte Woche über 1500 Verse für Berlin abgeschrieben, welche noch auf die Ostermesse kommen sollen. Der böse Hagen wird noch machen, dass mir die Finger von den Händen abfallen. Die 3 Quartbände Minnesänger sind laut Schreibens des Verlegers Barth in Leipzig schon in den letzten Tagen des März an mich abgegangen und können also täglich eintreffen, ich bin sehr begierig darauf. Hagen gibt mir Nachricht von einer neu entdeckten Liedersammlung des 14. Jahrhunderts, die mehr als 100 Stücke verschiedener Art enthält und wovon er mir eine Abschrift anbietet. Im Schwäbischen Merkur hat Herr Pfarrer Jäger, ohne mein Wissen, einen Trompetenstoß ins Publikum getan, worin er von unseren Projekten zur Herausgabe historischer Quellen spricht. Das sieht so aus wie eine Art von Notzwang, den ich mir nicht gern antun lasse, und dies könnte beinahe machen, dass ich wieder zurückgehe, denn ich lasse mich nicht gerne von Fremden beherrschen. Überhaupt ist mir die Prahlerei zuwider, die alles ausposaunt und so gern von dem spricht, was getan werden will und noch nicht getan ist. Sonst gibt es nichts Neues. Schicken Sie mir auch wieder Morgenblätter, man schläft so sanft dabei ein, wenn man sie im Bett liest. Viele Grüße an Sie und die Ihren von Ihrem ergebensten (Der Rest abgeschnitten). J. Laßberg.";;;;;
lassberg-letter-1302;Joseph von Laßberg;lassberg-correspondent-0373;Ludwig Uhland;lassberg-correspondent-0288;Eppishausen;lassberg-place-0043;;;640;75;Marbach am Neckar;Schiller Nationalmuseum;;;Franz Pfeiffer (Hg.), Briefwechsel zwischen Joseph Freiherrn von Laßberg und Ludwig Uhland. Wien 1870, S. 116-21;https://www.digitale-sammlungen.de/en/view/bsb10620870?page=1;1829-04-14;;;;;;;;;;;
